Pconsent_self,gender,bday,bday#1_1,bday#2_1,bday#3_1,race_2,race_3,P1ed,P2ed,income,city,state,device,device-type,account,ytkids,controls,controls_type,Pdays,Ptime,Ptime_9_TEXT,Pfavorite,observations,yt_opinions_1,yt_opinions_2,yt_opinions_3,yt_opinions_4,yt_opinions_5,concerns,Pconsent-child,opp.x,gc.x,term.x,Q_BallotBoxStuffing.x,Q_CHL.x,expected_ir.x,expected_loi.x,Country.x,expected_n.x,tg.x,transaction_id,SVID.x,PS.x,Child_age,Response,P_age,Cconsent,age,days,Ctime,genre,genre_8_TEXT,shorts_days,shorts_time,malleable_1,malleable_2,malleable_3,malleable_4,favorite,homophily_appear_1,homophily_appear_2,homophily_appear_3,homophily_appear_4,homophily_appear_5,homophily_behave_1,homophily_behave_2,homophily_behave_3,homophily_behave_4,homophily_behave_6,parasocial_1,parasocial_2,parasocial_3,parasocial_4,parasocial_5,outgroup_freq,outgroup_simple,regularities_1,regularities_2,regularities_3,regularities_4,regularities_5,regularities_6,regularities_7,friend,opp.y,gc.y,term.y,Q_BallotBoxStuffing.y,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RecaptchaScore,Q_RelevantIDFraudScore,Q_CHL.y,expected_ir.y,expected_loi.y,Country.y,expected_n.y,tg.y,SVID.y,PS.y,age_match,difference,large_diff,Ptime_score,Ptime_max,Ptime_max_score,malleable_score,h_appear_score,h_behave_score,parasocial_score,composite,regularity_score,friend_gender,friend_race,race_1,race_match,race_match_binary,gender_match
Agree,Female,2017-04-04,April,4,2017,NA,NA,High school degree or equivalent,High school degree or equivalent,"$5,000 through $11,999",Snowhill,Maryland,No,Some other device,Yes,Yes,No,NA,7,4,NA,Gracie corner,The learning from the you tube,A lot,A lot,A lot,A lot,A lot,No none,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,0vG51QaYTfGfOSf2w611vw,36661704,1449,NA,Complete,8,YES,7,7 days,1 hour or less,Educational,NA,7 days,1 hour or less,2,2,2,2,Garice,3,2,2,2,2,2,3,2,2,3,4,4,4,4,3,Often,I don't know,2,2,2,2,2,4,2,10,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,FALSE,1,FALSE,28,1,7,0.4,0.44,0.48,0.76,0.56,0.45714285714285713,Female,Asian,Multiracial,2,0,1
Agree,Female,2015-10-02,October,2,2015,NA,NA,High school degree or equivalent,Other,"$35,000 through $49,999",Pittsburgh,PA,Yes,iPad tablet,No,NA,No,NA,7,6,NA,Funneh,Just being on the device I notice More attitude,A lot,A great deal,A little,A lot,A little,"No, I  have not experienced this",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,6fe0KfrGXAby0v7va31Jaq,36661704,1449,NA,Complete,9,YES,9,7 days,2 hours or less,Gaming/Let's Play,NA,7 days,1 hour or less,1,4,3,4,Itsfunneh,1,1,1,2,1,2,3,1,2,4,3,3,2,4,4,Often,I don't know,2,2,2,1,2,3,2,6,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,42,2,14,0.6,0.24,0.48,0.64,0.4533333333333333,0.4,Female,Hispanic or Latino/a,White,0,0,1
Agree,Female,2015-07-10,July,10,2015,NA,NA,"Bachelor's degree (e.g. BA, BS)",Some college,"$100,000 or greater",Hillsboro,NJ,Yes,iPad tablet,Yes,Yes,Yes,What he posts,5,3,NA,Faze Rug,He is lazy and lethargic.,A lot,A moderate amount,A great deal,A lot,A moderate amount,learning foul or vulgar language,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,5Ne0mXRijZAe9ASwspQuci,36661704,1449,NA,Complete,9,YES,9,5 days,30 minutes or less,Sports,NA,5 days,30 minutes or less,4,3,3,4,Faze Rug,2,3,4,3,2,4,3,4,4,5,3,4,4,4,3,Often,I don't know,2,3,3,2,4,2,4,5,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,15,0.75,3.75,0.7,0.56,0.8,0.72,0.6933333333333334,0.5714285714285714,Male,South Asian,White,0,0,0
Agree,Male,2015-11-15,November,15,2015,NA,NA,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$35,000 through $49,999",Brooklyn,NY,Yes,iPhone,No,No,No,NA,7,6,NA,Cocomelon,normal,A great deal,A great deal,A lot,A lot,A great deal,No I haven not faced any concerns.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,55MnuHtxbaSNQOcSTUbM3x,36661704,1449,NA,Complete,9,YES,9,7 days,2 hours or less,Crafts/do-it-yourself (DIY),NA,Never,NA,5,4,5,5,cocomelon,5,5,4,4,5,5,4,5,5,5,4,4,5,5,5,Often,More people who DO have the same skin color as me,5,5,2,4,1,5,1,9,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,42,2,14,0.95,0.92,0.96,0.92,0.9333333333333333,0.6571428571428571,Male,White,White,1,1,1
Agree,Female,2015-11-23,November,23,2015,NA,NA,High school degree or equivalent,High school degree or equivalent,"$12,000 through $15,999",VA,VA,Yes,Android phone,Yes,Yes,Yes,What ratings she is allowed to watch,5,3,NA,Funny cat videos,Happy. I am concerned about her being exposed to sexual things and just inappropriate videos for kids,A little,A great deal,A great deal,A lot,A moderate amount,Yes occasionally there will be a video that gets thru parental controls. It's usually just a couple curse words or a violent video that they didn't think fit the restrictions,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,3tcqsP3zhz7WCi5akaBlm7,36661704,1449,NA,Complete,9,YES,9,6 days,30 minutes or less,Other,Funny animal videos and make up and hair rito blood,6 days,30 minutes or less,1,3,2,4,Tom MacDonald,1,1,4,1,1,4,4,2,3,3,4,5,4,4,2,Sometimes,More people who DO have the same skin color as me,1,1,1,4,1,3,3,10,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,15,0.75,3.75,0.5,0.32,0.64,0.76,0.5733333333333334,0.4,Female,Asian,White,0,0,1
Agree,Male,2015-09-17,September,17,2015,White,NA,"Bachelor's degree (e.g. BA, BS)",High school degree or equivalent,"$50,000 through $74,999",Newport News,VA,Yes,Android tablet,Yes,No,No,NA,7,6,NA,Kai Cenat,No,A lot,A lot,A great deal,A lot,A lot,Yes. My child can be watching child appropriate videos and all of a sudden a video with cursing or very suspect language (sexual like nature) will come on.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,0XXbjiJM3Mh43kJhS0UzNw,36661704,1449,NA,Complete,9,YES,9,7 days,More than 2 hours,Gaming/Let's Play,NA,7 days,2 hours or less,3,3,2,3,Kai Cenat,4,4,4,5,4,4,3,4,4,5,4,5,5,5,4,Very often,More people who DO have the same skin color as me,1,1,2,1,1,3,2,1,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,42,2,14,0.55,0.84,0.8,0.92,0.8533333333333334,0.3142857142857143,Male,Black or African American,Black or African American,1,1,1
Agree,Male,2011-03-31,March,31,2011,NA,NA,High school degree or equivalent,High school degree or equivalent,"Less than $5,000",Baltimore,MD,Yes,Android phone,No,No,No,NA,1,3,NA,Gamma FEB,Nothing concerning,A moderate amount,A lot,None at all,A lot,A moderate amount,No I have not experienced this,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,2XiCAx1LOiqvbz5YdAlXqH,36661704,1449,NA,Complete,14,YES,13,4 days,1 hour or less,Sports,NA,4 days,1 hour or less,3,4,4,2,Gamma FEB,4,5,4,4,5,5,4,5,4,3,5,3,3,4,5,Sometimes,More people who DO NOT have the same skin color as me,3,4,2,4,3,1,5,4,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,FALSE,1,FALSE,3,0.75,0.75,0.65,0.88,0.84,0.8,0.84,0.6285714285714286,Female,Black or African American,Black or African American,1,1,0
Agree,Male,2018-06-28,June,28,2018,NA,NA,Some college,Some college,"$50,000 through $74,999",Brandon,FL,No,iPad tablet,No,No,No,NA,7,7,NA,Tyler and Snowi,"Nothing, they get bored after a while",A great deal,A great deal,A great deal,A lot,A great deal,"Yes, but it doesn't bother me as much as they'll see and hear things out in public places too.",Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,1huURkjvkLv7awsqXbOT2U,36661704,1449,NA,Complete,6,YES,6,7 days,More than 2 hours,Vlogs,NA,7 days,More than 2 hours,3,3,3,3,Don't have one,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Very often,I don't know,3,3,3,3,3,3,3,1,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,49,3,21,0.6,0.4,0.4,0.4,0.4,0.6,Male,Black or African American,White,0,0,1
Agree,Male,2011-08-11,August,11,2011,NA,NA,Some college,Some college,"$50,000 through $74,999",Detroit,Michigan,Yes,iPhone,Yes,Yes,Yes,Parental,7,5,NA,Mr. Beast,She wants to be a content creator.  I think she's too young.,A great deal,A great deal,A great deal,A lot,A great deal,I don't like some of the challenges and the narcissism.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,5RMed0VzncqkYtvYT5jH8z,36661704,1449,NA,Complete,13,YES,13,7 days,1.5 hours or less,Vlogs,NA,7 days,15 minutes or less,1,1,1,2,MR BEAST,2,2,5,2,2,4,4,4,4,5,4,5,5,5,4,Often,More people who DO have the same skin color as me,1,1,2,2,2,4,3,2,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,35,1.5,10.5,0.25,0.52,0.84,0.92,0.76,0.42857142857142855,Female,White,White,1,1,0
Agree,Male,2013-03-29,March,29,2013,NA,NA,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater","City: Naples,",Florida,No,Some other device,No,No,No,NA,7,7,NA,cnn,looks good and happy,A lot,A lot,A lot,A lot,A lot,sometimes violence,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,58g1kyGweTPGbc74BmIS7B,36661704,1449,NA,Complete,12,YES,11,7 days,2 hours or less,Educational,NA,7 days,1 hour or less,4,4,4,4,youtube playback,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Sometimes,More people who DO have the same skin color as me,4,4,2,2,2,4,2,3,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,FALSE,1,FALSE,49,3,21,0.8,0.8,0.8,0.8,0.8,0.5714285714285714,Male,Hispanic or Latino/a,White,0,0,1
Agree,Female,2011-07-01,July,1,2011,NA,NA,Some college,High school degree or equivalent,"$12,000 through $15,999",San antonio,TX,Yes,Android tablet,Yes,Yes,Yes,Just controls for the videos and apps they down load,7,7,NA,Not sure,Nothing I'm concerned about,A lot,A moderate amount,A little,A lot,A moderate amount,No I have not,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,2mgIZOTF4AtZ64dqnQHtHL,36661704,1449,NA,Complete,13,YES,13,7 days,More than 2 hours,Gaming/Let's Play,NA,7 days,2 hours or less,4,2,2,3,Mr beast,4,4,4,2,2,3,4,2,4,3,4,4,4,4,4,Often,More people who DO have the same skin color as me,2,2,2,2,2,4,2,10,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,49,3,21,0.55,0.64,0.64,0.8,0.6933333333333334,0.45714285714285713,Female,Asian,White,0,0,1
Agree,Female,2016-01-08,January,8,2016,NA,NA,Some college,Some college,"$35,000 through $49,999",AR,AR,No,Android tablet,No,NA,No,NA,5,6,NA,Aphmau,Nothing,A moderate amount,A moderate amount,A lot,A lot,A little,Swearing,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,5XEpMvtHFCUOhz3LCCuvVR,36661704,1449,NA,Complete,9,YES,9,5 days,2 hours or less,Gaming/Let's Play,NA,5 days,2 hours or less,2,3,2,3,Aphmau,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,Sometimes,I don't know,2,2,2,2,2,3,3,4,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,30,2,10,0.5,0.6,0.8,0.8,0.7333333333333333,0.45714285714285713,Female,Black or African American,White,0,0,1
Agree,Female,2012-02-08,February,8,2012,White,NA,"Bachelor's degree (e.g. BA, BS)",Some college,"$75,000 through $99,999",Norwalk,CT,Yes,iPhone,Yes,No,No,NA,7,5,NA,MrBeast,No there is nothing that I am concerned with about. The TV is just really on in the background.,A great deal,A great deal,A lot,A lot,A lot,No I have not experienced those concerns.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,35NOReUG9utZbp5bg7bbpD,36661704,1449,NA,Complete,13,YES,13,7 days,1.5 hours or less,Vlogs,NA,3 days,45 minutes or less,2,4,1,3,MrBeast,2,2,1,1,1,4,2,4,4,3,5,4,4,5,4,Often,More people who DO NOT have the same skin color as me,1,1,1,1,2,4,2,10,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,35,1.5,10.5,0.5,0.28,0.68,0.88,0.6133333333333333,0.34285714285714286,Female,Asian,Black or African American,0,0,1
Agree,Male,2012-06-22,June,22,2012,NA,NA,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater",Boston,Massachusetts,Yes,iPad tablet,Yes,Yes,Yes,Under 17 years viewing,5,6,NA,IRON MAN,He try to be more creative in art and technology..,A lot,A lot,A lot,A lot,A great deal,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,3aTtCPC8KLtuWIChjHL9Gg,36661704,1449,NA,Complete,12,YES,12,5 days,2 hours or less,Crafts/do-it-yourself (DIY),NA,4 days,45 minutes or less,2,3,3,3,Emme Smith,5,4,4,4,4,5,4,4,4,5,5,4,5,5,4,Often,I don't know,2,2,2,1,1,3,2,8,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,30,2,10,0.55,0.84,0.88,0.92,0.88,0.37142857142857144,Female,South Asian,Black or African American,0,0,0
Agree,Female,2016-08-01,August,1,2016,White,NA,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater",Philly,Pa,Yes,iPad tablet,Yes,Yes,Yes,All,7,6,NA,Not sure,Not sure,A lot,A moderate amount,A lot,A lot,A lot,None,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,258SRZxI4wTF6m0I7gFOiO,36661704,1449,NA,Complete,8,YES,8,7 days,1 hour or less,Makeup/Fashion,NA,7 days,1 hour or less,4,5,4,4,None,4,4,4,5,4,4,4,4,3,5,4,4,4,4,4,Very often,More people who DO NOT have the same skin color as me,4,2,2,4,1,4,2,4,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,42,2,14,0.85,0.84,0.8,0.8,0.8133333333333334,0.5428571428571428,Female,Black or African American,Hispanic or Latino/a,0,0,1
Agree,Female,2011-02-16,February,16,2011,NA,NA,High school degree or equivalent,High school degree or equivalent,"$50,000 through $74,999",Pascagoula,MS,Yes,iPhone,Yes,Yes,Yes,Time limited,7,7,NA,Funnah,No concerns,A great deal,A great deal,A lot,A lot,A great deal,Experience no concerns,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,3adGx0bWTJhFebNbrtkgd3,36661704,1449,NA,Complete,14,YES,15,7 days,2 hours or less,Gaming/Let's Play,NA,6 days,1.5 hours or less,5,1,1,5,Amy,2,2,2,3,2,5,4,5,5,5,5,5,5,4,5,Very often,More people who DO NOT have the same skin color as me,1,1,1,1,1,1,1,8,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,FALSE,1,FALSE,49,3,21,0.6,0.44,0.96,0.96,0.7866666666666666,0.2,Female,South Asian,Black or African American,0,0,1
Agree,Female,2016-06-15,June,15,2016,NA,NA,"Bachelor's degree (e.g. BA, BS)",Some college,"$35,000 through $49,999",Greensboro,NC,No,Some other device,No,No,Yes,mom and dad choose the show,1,2,NA,Blippi,Nothing,A little,A great deal,A little,A lot,None at all,Spoiled children who get what they want,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,7pDeEKxdVyWbd37OTptyBf,36661704,1449,NA,Complete,8,YES,8,1 day,NA,NA,NA,NA,NA,3,3,3,3,Blippi,3,2,4,2,2,3,2,2,2,3,4,4,3,4,3,Sometimes,More people who DO have the same skin color as me,3,3,3,3,3,3,3,10,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,2,0.5,0.5,0.6,0.52,0.48,0.72,0.5733333333333334,0.6,Female,Asian,White,0,0,1
Agree,Male,2015-01-15,January,15,2015,NA,NA,High school degree or equivalent,High school degree or equivalent,"$25,000 through $34,999",Atlanta,Georgia,Yes,Android phone,No,No,Yes,Adult content,6,3,NA,Cartoons,Still the same.,A moderate amount,A moderate amount,A moderate amount,A lot,A moderate amount,I don't have them.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,1ifFrTB3SVltq1GDkSdHRa,36661704,1449,NA,Complete,10,YES,10,6 days,45 minutes or less,Gaming/Let's Play,NA,6 days,15 minutes or less,3,3,3,3,Don't have one.,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,Sometimes,More people who DO NOT have the same skin color as me,3,3,3,3,3,3,3,10,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,18,0.75,4.5,0.6,0.6,0.64,0.6,0.6133333333333333,0.6,Female,Asian,Black or African American,0,0,0
Agree,Male,2011-01-22,January,22,2011,NA,NA,"Master's degree (e.g. MA, MS)","Bachelor's degree (e.g. BA, BS)","$100,000 or greater",Houston,TX,Yes,Android phone,Yes,No,No,NA,5,7,NA,Mr beast,There's nothing concerning about it.,A moderate amount,A little,A moderate amount,A lot,A great deal,I haven't experienced these concerns.,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,2s46YNEPv8tXSjpcPUviMi,36661704,1449,NA,Complete,14,YES,14,6 days,More than 2 hours,Gaming/Let's Play,NA,7 days,2 hours or less,1,1,1,1,meatcanyon,2,2,2,1,4,3,4,2,4,4,4,4,3,4,3,Very often,I don't know,1,1,3,1,2,3,3,8,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,35,3,15,0.2,0.44,0.68,0.72,0.6133333333333333,0.4,Female,South Asian,Black or African American,0,0,0
Agree,Female,2012-04-12,April,12,2012,NA,NA,Some college,Other,Do not know,Texas,Texas,Yes,Android phone,No,Yes,Yes,What is your favorite dog name,6,6,2,I don’t know,Ok,A moderate amount,A little,A moderate amount,A lot,A lot,Everything is fine with my child,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,3T5CAUow0yFWyauex69dqd,36661704,1449,NA,Complete,12,YES,12,5 days,2 hours or less,Crafts/do-it-yourself (DIY),NA,5 days,2 hours or less,4,2,2,2,I do not have a favorite You Tuber,2,2,4,4,2,2,3,2,2,4,2,4,4,3,3,Often,More people who DO NOT have the same skin color as me,3,2,3,2,3,2,3,4,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,36,2,12,0.5,0.56,0.52,0.64,0.5733333333333334,0.5142857142857142,Female,Black or African American,Black or African American,1,1,1
Agree,Male,2013-07-18,July,18,2013,NA,NA,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Yeagertown,PA,Yes,Android phone,Yes,Yes,Yes,mechanisms,6,2,NA,Mr Beast,No concern,A great deal,A great deal,A great deal,A lot,A great deal,No,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,7MDZ7aGa0uROh0LXHHodhX,36661704,1449,NA,Complete,11,YES,11,6 days,2 hours or less,Vlogs,NA,5 days,45 minutes or less,5,5,5,5,Beast,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,Very often,More people who DO have the same skin color as me,5,5,1,5,1,5,1,1,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,12,0.5,3,1,1,1,0.92,0.9733333333333334,0.6571428571428571,Male,Black or African American,White,0,0,1
Agree,Male,2011-03-10,March,10,2011,NA,NA,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",New York,New York,Yes,iPad tablet,Yes,Yes,Yes,apple,7,7,NA,anime and cartoon,some subscreption,A great deal,A lot,A great deal,A lot,A great deal,great for me and very nice tome,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,6uj4aXgTyzIdbviWHXgTiC,36661704,1449,NA,Complete,14,YES,13,7 days,More than 2 hours,Gaming/Let's Play,NA,7 days,1.5 hours or less,4,5,4,5,great for me,4,5,5,4,5,4,5,5,5,5,5,4,5,5,4,Very often,More people who DO have the same skin color as me,4,5,1,4,2,5,1,8,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,FALSE,1,FALSE,49,3,21,0.9,0.92,0.96,0.92,0.9333333333333333,0.6285714285714286,Female,South Asian,White,0,0,0
Agree,Female,2014-06-10,June,10,2014,NA,NA,"Bachelor's degree (e.g. BA, BS)","Bachelor's degree (e.g. BA, BS)","$35,000 through $49,999",New York,New York,Yes,Android phone,No,No,No,NA,5,6,NA,Santa,There is nothing to worry about.,A great deal,A lot,A lot,A lot,A lot,There is nothing,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,3nGQavFJhkaLWUDX7CLhHr,36661704,1449,NA,Complete,10,YES,10,5 days,1 hour or less,Gaming/Let's Play,NA,5 days,1 hour or less,5,4,4,5,Mr. Beast,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4,Sometimes,More people who DO have the same skin color as me,1,1,1,1,1,5,2,2,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,30,2,10,0.9,1,1,0.92,0.9733333333333334,0.34285714285714286,Female,White,White,1,1,1
Agree,Female,2016-02-14,February,14,2016,NA,NA,"Master's degree (e.g. MA, MS)","Master's degree (e.g. MA, MS)","$100,000 or greater",Modesto,Ca,No,Some other device,No,No,Yes,Only her channels,2,1,NA,Disney,New dolls,A moderate amount,A moderate amount,A lot,A lot,A moderate amount,No  has her own channels  parents watch with them,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,6Uq8BB2qF8BqGuNjWn7P3o,36661704,1449,NA,Complete,9,YES,9,2 days,NA,NA,NA,NA,NA,2,3,5,5,Barbie fashion,4,4,5,4,4,4,4,4,4,4,5,5,5,4,5,Rarely,I don't know,4,2,2,3,2,4,2,2,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,2,0.25,0.5,0.75,0.84,0.8,0.96,0.8666666666666667,0.5428571428571428,Female,White,White,1,1,1
Agree,Female,2012-11-28,November,28,2012,NA,NA,Some college,High school degree or equivalent,"$100,000 or greater",Niles,Michigan,Yes,Android tablet,Yes,No,Yes,I don't remember,7,7,NA,Preston,There is nothing that concerns me,A moderate amount,A great deal,A moderate amount,A lot,A great deal,None,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,1rYw332Ejl9wjkZGqHIVWj,36661704,1449,NA,Complete,12,YES,12,7 days,More than 2 hours,Gaming/Let's Play,NA,6 days,2 hours or less,1,4,3,3,Preston,3,4,5,4,1,2,3,2,4,4,5,5,5,5,5,Sometimes,More people who DO have the same skin color as me,1,1,1,1,2,3,3,3,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,TRUE,0,FALSE,49,3,21,0.55,0.68,0.6,1,0.76,0.34285714285714286,Male,Hispanic or Latino/a,White,0,0,0
Agree,Female,2013-01-17,January,17,2013,NA,NA,Some college,Some college,"$25,000 through $34,999",Neenah,Wi,Yes,Android tablet,Yes,Yes,Yes,Age restrictions and media content,5,2,NA,Raw fam,They have more interests and wanna do the things they see,A lot,A lot,A lot,A lot,A little,No they ain't allowed to watch stuff like that,Agree,Qual32042-1126-Children8to13[AD]_Parent_New,NA,NA,NA,anonymous,.70,10,USA,220,NA,51tjiJFUFLESAVbgmZHwPt,36661704,1449,NA,Complete,12,YES,13,5 days,30 minutes or less,Crafts/do-it-yourself (DIY),NA,5 days,30 minutes or less,5,2,2,2,Raw fam,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Sometimes,More people who DO have the same skin color as me,2,2,2,2,2,4,3,3,Qual32042-1126-Children8to13[AD]_Child_New,1,NA,NA,NA,NA,NA,NA,anonymous,.70,10,USA,220,NA,36661704,1449,FALSE,1,FALSE,10,0.5,2.5,0.55,0.72,0.8,0.8,0.7733333333333333,0.4857142857142857,Male,Hispanic or Latino/a,White,0,0,0
